priority,blocker_type,status_type,code,market,lifecycle_gap_status,target_groups,active_like_rows,release_like_rows,manifest_source,manifest_status,unknown_market_target,suggested_source,required_evidence,collection_status,order_intent_generated,notes
2,release_resume_evidence,trading_halt,212310,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,214330,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,214610,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,217480,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,222670,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,232530,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,234920,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,238500,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,241820,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,244460,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,245620,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,246250,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,246720,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,250930,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,258050,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,258830,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,263050,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,265690,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,266170,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,266350,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,267080,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,269620,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,276040,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,277410,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,279060,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,284620,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,288330,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,294090,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,309710,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,313760,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,327610,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,340930,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,346010,UNKNOWN,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,market_data_absent_for_code;release_resume_collection_target
2,release_resume_evidence,trading_halt,348080,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,348950,KOSPI,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,352770,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,354200,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,377460,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,380540,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,393970,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,412540,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,418250,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,446840,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,465320,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,468760,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,469480,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
2,release_resume_evidence,trading_halt,482680,KOSDAQ,missing_release_resume_evidence,1,2,0,kind;manual_snapshot,requires_filled_manifest,false,kind;manual_snapshot,"official release/resume, cleared, delisting withdrawal, or other dated inactive-state evidence for this code/status group",pending_release_resume_evidence,false,release_resume_collection_target
3,market_label_resolution,delisting,149300,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=아퓨어스; 폐지사유=감사의견 의견거절 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,238170,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=엔에스엠; 폐지사유=피흡수합병 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,257990,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=나우코스; 폐지사유=타법인의 완전자회사로 편입 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,288490,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=나라소프트; 폐지사유=지정자문인 선임계약 해지 후 30일 이내 미체결 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,308700,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=테크엔; 폐지사유=지정자문인 선임계약 해지 후 30일 이내 미체결(2025.5.15限) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,341310,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=이앤에치; 폐지사유=지정자문인 선임계약 해지 후 30일 이내 미체결('26.2.5限) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,343090,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=HLB사이언스; 폐지사유=피흡수합병 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,368030,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=창대정밀; 폐지사유=감사의견 한정(감사범위 제한) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,delisting,495900,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=delisted_company; 회사명=에이엠시지; 폐지사유=상장폐지 신청 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,managed_issue,309710,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=managed_issue; 종목명=아이티켐; 지정사유=상장폐지사유 발생 | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,managed_issue,373790,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=managed_issue; 종목명=KIWOOM 미국방어배당성장나스닥; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,managed_issue,397420,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=managed_issue; 종목명=RISE 국채선물5년추종; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,managed_issue,424460,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=managed_issue; 종목명=HANARO 글로벌워터MSCI(합성); 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,managed_issue,454180,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=managed_issue; 종목명=KIWOOM 차이나내수소비TOP CSI; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,managed_issue,489010,UNKNOWN,,1,,,krx_data_marketplace;kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=managed_issue; 종목명=PLUS 글로벌AI인프라; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재) | merged_observations=2 | raw_capture_dates=2026-07-03,2026-07-08"
3,market_label_resolution,market_alert,092590,UNKNOWN,,1,,,krx_data_marketplace;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=market_alert_caution; 종목명=럭스피아; 유형=투자경고 지정예고; 공시일=2026-07-02 | raw_capture_dates=2026-07-03
3,market_label_resolution,market_alert,092590,UNKNOWN,,1,,,krx_data_marketplace;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=market_alert_warning; 종목명=럭스피아; 공시일=2026-07-03 | raw_capture_dates=2026-07-08
3,market_label_resolution,market_alert,217880,UNKNOWN,,1,,,krx_data_marketplace;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=market_alert_caution; 종목명=틸론; 유형=종가급변; 공시일=2026-07-02 | raw_capture_dates=2026-07-03
3,market_label_resolution,market_alert,463020,UNKNOWN,,1,,,krx_data_marketplace;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=market_alert_caution; 종목명=뉴엔AI; 유형=투자경고 지정해제; 공시일=2026-07-02 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,0099X0,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=IBKS제25호스팩; 사유=SPAC 합병(예비심사청구대상) | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,0099X0,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=IBKS제25호스팩; 사유=SPAC 합병(예비심사청구대상) | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,212310,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=오건에코텍; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,212310,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=오건에코텍; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,222670,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=플럼라인생명과학; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,222670,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=플럼라인생명과학; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,232530,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=이엠티; 사유=사업보고서 미제출 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,232530,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=이엠티; 사유=사업보고서 미제출 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,238500,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=솔루믹스; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,238500,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=솔루믹스; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,258050,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=테크트랜스; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,258050,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=테크트랜스; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,265690,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=trading_halt; 종목명=ACE 러시아MSCI(합성); 사유=투자유의종목(ETF,ETN) | raw_capture_dates=2026-07-03"
3,market_label_resolution,trading_halt,265690,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,"snapshot=trading_halt; 종목명=ACE 러시아MSCI(합성); 사유=투자유의종목(ETF,ETN) | raw_capture_dates=2026-07-08"
3,market_label_resolution,trading_halt,266170,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=레드우즈; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,266170,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=레드우즈; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,266350,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=팡스카이; 사유=기타 투자자보호 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,266350,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=팡스카이; 사유=기타 투자자보호 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,267080,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=세븐브로이맥주; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
3,market_label_resolution,trading_halt,267080,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=세븐브로이맥주; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-08
3,market_label_resolution,trading_halt,279060,UNKNOWN,,1,,,kind;manual_snapshot,requires_market_label_evidence,true,kind,"official market label, listing status, or deterministic local market-data join evidence for this code",pending_market_label_evidence,false,snapshot=trading_halt; 종목명=이노벡스; 사유=코넥스 주권 상장폐지 사유발생 | raw_capture_dates=2026-07-03
